time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
3200,2025-09-09 00:00:53,39.3932723976772,-76.9726735050286,0,,,592.36142906055,0.328084,0,0.046954069744,0.112150266056,20,2,16.519,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,117.1,0,0,99,4.129,4.129,4.129,4.129,0,0,0.803,75.56,592.36142906055,0,41,Motors_Started,
3300,2025-09-09 00:00:53,39.3932723203582,-76.9726734948186,0,,,592.36142906055,0.328084,0,0.0272914378812,0.140506566176,20,5,16.519,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,117,0,0,99,4.129,4.129,4.129,4.129,0,0,0.803,75.56,592.36142906055,0,41,Motors_Started,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059). Remote ID functionality normal (Code: 30331)"
3400,2025-09-09 00:00:53,39.3932723458049,-76.9726735145901,0,,,592.36142906055,0.328084,0,0.036281825308,0.151335962848,20,5,16.519,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.9,0,0,99,4.129,4.129,4.129,4.129,0,0,0.803,75.56,592.36142906055,0,41,Motors_Started,
3500,2025-09-09 00:00:53,39.39327224151,-76.9726734948213,0,,,592.36142906055,0.328084,0,0.0324807425092,0.189793969328,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.8,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,41,Motors_Started,
3600,2025-09-09 00:00:53,39.3932722524289,-76.9726735292234,0,,,592.36142906055,0.328084,0,0.03882382014,0.200280190136,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,41,Motors_Started,
3700,2025-09-09 00:00:53,39.3932722733029,-76.9726735184951,0,,,592.36142906055,0.328084,0,0.033456693984,0.208474744204,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,41,Motors_Started,
3800,2025-09-09 00:00:53,39.3932722855068,-76.9726735609371,0,,,592.36142906055,0.328084,0,0.04456529014,0.221243117316,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,41,Motors_Started,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Remote ID functionality normal (Code: 30331)"
3900,2025-09-09 00:00:53,39.3932723247532,-76.9726734709009,0,,,592.36142906055,0.328084,0,0.0217756896732,0.250389443708,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,10,Assisted_Takeoff,
4000,2025-09-09 00:00:53,39.3932723410758,-76.9726734929063,0,,,592.36142906055,0.328084,0,0.030173229312,0.2589895096,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,10,Assisted_Takeoff,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Ambient light too low. Vision system and obstacle sensing unavailable. Fly with caution (Code: 180037). Remote ID functionality normal (Code: 30331). Ambient light too low."
4100,2025-09-09 00:00:53,39.3932723262996,-76.9726734602309,0,,,592.36142906055,0.328084,0,0.019520341832,0.269664050624,20,5,16.346,592.36142906055,0,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.36142906055,0,10,Assisted_Takeoff,
4200,2025-09-09 00:00:53,39.3932723346312,-76.9726734488513,0.328084,,,592.68951306055,0.328084,0,0.0191224087484,0.274083998272,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,116.7,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4300,2025-09-09 00:00:54,39.3932722996363,-76.9726734829734,0.328084,,,592.68951306055,0.328084,0,0.0224729009816,0.290070875424,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1062,1024,0,0,6,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4400,2025-09-09 00:00:54,39.3932723393367,-76.9726735317565,0.328084,,,592.68951306055,0.328084,0,0.039528544572,0.31004594168,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1148,1024,0,0,19,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4500,2025-09-09 00:00:54,39.3932723239521,-76.9726734802047,0.328084,,,592.68951306055,0.328084,0,0.0239741477488,0.325627635092,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1248,1024,0,0,34,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4600,2025-09-09 00:00:54,39.3932723295829,-76.9726734924434,0.328084,,,592.68951306055,0.328084,0,0.0279754274044,0.329642399,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1287,1024,0,0,40,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4700,2025-09-09 00:00:54,39.3932723108143,-76.9726734530528,0.328084,,,592.68951306055,0.328084,0,0.015037238014,0.34269029968,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1290,1024,0,0,40,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4800,2025-09-09 00:00:54,39.3932723458392,-76.9726734661008,0.328084,,,592.68951306055,0.328084,0,0.0254313656432,0.35599082504,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.8, 5, 0.1,0,0,1024,1024,1325,1024,0,0,46,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
4900,2025-09-09 00:00:54,39.3932723655566,-76.9726734682459,0.328084,,,592.68951306055,0.328084,0,0.031359252972,0.36320867304,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.9, 5.1, 0.1,0,0,1024,1024,1347,1024,0,0,49,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5000,2025-09-09 00:00:54,39.3932723939612,-76.9726735136727,0.328084,,,592.68951306055,0.328084,0,0.047446851912,0.37968505152,20,5,16.346,592.68951306055,0.328084,0,0.050577101356,0,0,0,117.1, 5, 0.1,0,0,1024,1024,1356,1024,0,0,50,0,116.6,0,0,99,4.092,4.089,4.088,4.088,0,0,4.017,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5100,2025-09-09 00:00:54,39.3932723478032,-76.9726734764799,0.328084,,,592.68951306055,0.328084,0,0.0280261491908,0.399524291,20,5,16.423,592.68951306055,0.328084,0,0.050577101356,0,0,0,117, 5, 0.1,0,0,1024,1024,1364,1024,0,0,52,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5200,2025-09-09 00:00:55,39.3932724003394,-76.972673502174,0.328084,,,592.68951306055,0.328084,0,0.047248361092,0.4200131368,20,5,16.423,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.7, 4.1, 0.1,0,0,1024,1024,1371,1024,0,0,53,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5300,2025-09-09 00:00:55,39.3932723883304,-76.972673499009,0.328084,,,592.68951306055,0.328084,0,0.043222770412,0.42448492172,20,5,16.423,592.68951306055,0.328084,0,0.050577101356,0,0,0,116.7, 0.7, 0.1,0,0,1024,1024,1375,1024,0,0,53,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5400,2025-09-09 00:00:55,39.3932724249187,-76.9726735463897,0.328084,,,592.68951306055,0.328084,0,0.062025264452,0.4433727176,20,5,16.423,592.68951306055,0.328084,0,0.062025264452,0,0,0,116.8, -4.8, 0.1,0,0,1024,1024,1375,1024,0,0,53,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5500,2025-09-09 00:00:55,39.3932723252072,-76.9726734482471,0.328084,,,592.68951306055,0.328084,0,0.0165981632608,0.48908138048,20,5,16.423,592.68951306055,0.328084,0,0.062025264452,0,0,-0.223694,116.3, -9.2, 0,0,0,1024,1024,1377,1024,0,0,53,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5600,2025-09-09 00:00:55,39.3932722994714,-76.9726732666728,0.328084,,,592.68951306055,0.328084,0.223694,0.038584974988,0.54113190708,20,5,16.423,592.68951306055,0.328084,0.223694,0.062025264452,0,0.223694,-0.447388,115.9, -11.4, 0.1,0,0,1024,1024,1377,1024,0,0,53,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,592.68951306055,0.328084,10,Assisted_Takeoff,
5700,2025-09-09 00:00:55,39.3932722048017,-76.9726729108823,0.656168,,,593.01759706055,0.984252,0.7158208,0.142784453388,0.647227711,20,5,16.423,593.01759706055,0.656168,0.7158208,0.142784453388,-0.223694,0.671082,-0.894776,116.5, -7.9, -0.2,0,0,1024,1024,1362,1024,0,0,51,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,593.01759706055,0.656168,6,P-GPS,
5800,2025-09-09 00:00:55,39.3932720598596,-76.972672449142,0.656168,,,593.01759706055,1.312336,0.9171454,0.28249508778,0.78774936904,20,5,16.423,593.01759706055,0.656168,0.9171454,0.28249508778,-0.223694,0.894776,-1.565858,116.7, -0.9, -0.1,0,0,1024,1024,1317,1024,0,0,44,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,593.01759706055,0.656168,6,P-GPS,
5900,2025-09-09 00:00:55,39.3932719373508,-76.972672015568,0.984252,,,593.34568106055,1.64042,0.9171454,0.41258531504,0.9179134152,20,5,16.423,593.34568106055,0.984252,0.9171454,0.41258531504,-0.223694,0.894776,-2.23694,116.6, 4.1, 0.1,0,0,1024,1024,1316,1024,0,0,44,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,593.34568106055,0.984252,6,P-GPS,
6000,2025-09-09 00:00:55,39.3932718288151,-76.972671632584,1.312336,,,593.67376506055,1.64042,0.7158208,0.52756563368,1.03293310392,20,5,16.423,593.67376506055,1.312336,0.9171454,0.52756563368,-0.223694,0.671082,-2.684328,116.6, 5.2, 0.2,0,0,1024,1024,1210,1024,0,0,28,0,116.6,0,0,99,4.116,4.114,4.114,4.112,0,0,2.082,75.56,593.67376506055,1.312336,6,P-GPS,
6100,2025-09-09 00:00:55,39.3932722550761,-76.9726712475131,1.968504,,,594.32993306055,1.968504,0.447388,0.60806104308,1.22260174516,20,5,16.153,594.32993306055,1.968504,0.9171454,0.60806104308,0,0.447388,-3.131716,114.6, 4.1, 0.1,0,0,1024,1024,1168,1024,0,0,22,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,594.32993306055,1.968504,6,P-GPS,
6200,2025-09-09 00:00:55,39.3932724332589,-76.9726710427584,2.296588,,,594.65801706055,2.296588,0.223694,0.66750002136,1.309547286,20,5,16.153,594.65801706055,2.296588,0.9171454,0.66750002136,0,0.223694,-3.131716,112.4, 2.7, 0.5,0,0,1024,1024,1168,1024,0,0,22,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,594.65801706055,2.296588,6,P-GPS,
6300,2025-09-09 00:00:56,39.3932721901689,-76.9726709341092,2.952756,,,595.31418506055,2.952756,0,0.6973097336,1.40337931,20,5,16.153,595.31418506055,2.952756,0.9171454,0.6973097336,0,0,-2.684328,111.7, 2, 0.7,0,0,1024,1024,1195,1024,0,0,26,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,595.31418506055,2.952756,6,P-GPS,
6400,2025-09-09 00:00:56,39.3932723511466,-76.9726706860034,3.28084,,,595.64226906055,3.28084,0,0.7664698408,1.49472117644,20,5,16.153,595.64226906055,3.28084,0.9171454,0.7664698408,0,0,-2.013246,111.7, 1.6, 0.8,0,0,1024,1024,1217,1024,0,0,29,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,595.64226906055,3.28084,6,P-GPS,
6500,2025-09-09 00:00:56,39.3932719540204,-76.9726708109321,3.608924,,,595.97035306055,3.608924,0,0.74153217596,1.64383535444,20,5,16.153,595.97035306055,3.608924,0.9171454,0.7664698408,0,0,-1.565858,111.9, 1, 0.9,0,0,1024,1024,1250,1024,0,0,34,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,595.97035306055,3.608924,6,P-GPS,
6600,2025-09-09 00:00:56,39.3932722213021,-76.9726707273535,3.608924,,,595.97035306055,3.608924,0,0.75503283256,1.74415687996,20,5,16.153,595.97035306055,3.608924,0.9171454,0.7664698408,0,0,-1.11847,112.1, 0.1, 1.2,0,0,1024,1024,1270,1024,0,0,37,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,595.97035306055,3.608924,6,P-GPS,
6700,2025-09-09 00:00:56,39.3932715706704,-76.9726710819301,3.937008,,,596.29843706055,3.608924,0,0.70600067876,2.00173562836,20,5,16.153,596.29843706055,3.937008,0.9171454,0.7664698408,0,0,-0.894776,112, -0.7, 1.2,0,0,1024,1024,1276,1024,0,0,38,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,596.29843706055,3.937008,6,P-GPS,
6800,2025-09-09 00:00:56,39.3932713729951,-76.9726709725132,3.937008,,,596.29843706055,3.937008,0,0.7636319142,2.08017723192,20,5,16.153,596.29843706055,3.937008,0.9171454,0.7664698408,0,0,-0.894776,111.8, -0.6, 0.4,0,0,1024,1024,1286,1024,0,0,40,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,596.29843706055,3.937008,6,P-GPS,
6900,2025-09-09 00:00:56,39.3932705730049,-76.9726710907821,4.265092,,,596.62652106055,4.265092,0,0.90567260116,2.37395348804,20,5,16.153,596.62652106055,4.265092,0.9171454,0.90567260116,0,0,-0.894776,111.6, 0, -0.3,0,0,1024,1024,1286,1024,0,0,40,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,596.62652106055,4.265092,6,P-GPS,
7000,2025-09-09 00:00:56,39.3932702499079,-76.972670933882,4.265092,,,596.62652106055,4.265092,0,1.02077103004,2.49986228472,20,5,16.153,596.62652106055,4.265092,0.9171454,1.02077103004,0,0,-1.342164,111.4, 0.8, -1.2,0,0,1024,1024,1294,1024,0,0,41,0,116.6,0,0,99,4.075,4.067,4.064,4.062,0,0,5.94,75.56,596.62652106055,4.265092,6,P-GPS,
7100,2025-09-09 00:00:56,39.3932702785995,-76.972671120869,4.593176,,,596.95460506055,4.593176,0,0.9776575116,2.55361556728,20,5,16.103,596.95460506055,4.593176,0.9171454,1.02077103004,0,0,-1.565858,111.3, 1.2, -1.6,0,0,1024,1024,1307,1024,0,0,43,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,596.95460506055,4.593176,6,P-GPS,
7200,2025-09-09 00:00:57,39.3932701256428,-76.972671120359,4.92126,,,597.28268906055,4.92126,0,1.02041998016,2.60941937484,20,5,16.103,597.28268906055,4.92126,0.9171454,1.02077103004,0,0,-2.013246,111, 1.1, -1.6,0,0,1024,1024,1311,1024,0,0,43,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,597.28268906055,4.92126,6,P-GPS,
7300,2025-09-09 00:00:57,39.3932698270031,-76.9726715877115,5.249344,,,597.61077306055,5.249344,0,1.03603677856,2.78040691312,20,5,16.103,597.61077306055,5.249344,0.9171454,1.03603677856,0,0,-2.23694,110.8, 0.8, -1.5,0,0,1024,1024,1300,1024,0,0,42,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,597.61077306055,5.249344,6,P-GPS,
7400,2025-09-09 00:00:57,39.3932697891618,-76.9726716233884,5.577428,,,597.93885706055,5.905512,0,1.04318572892,2.797490247,20,5,16.103,597.93885706055,5.577428,0.9171454,1.04318572892,0,0,-2.460634,110.6, 0.4, -1.3,0,0,1024,1024,1299,1024,0,0,42,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,597.93885706055,5.577428,6,P-GPS,
7500,2025-09-09 00:00:57,39.3932694483842,-76.9726718972963,5.905512,,,598.26694106055,6.233596,0,1.122293343,2.94385508108,20,5,16.103,598.26694106055,5.905512,0.9171454,1.122293343,0,0,-2.460634,110.5, 0.3, -1,0,0,1024,1024,1301,1024,0,0,42,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,598.26694106055,5.905512,6,P-GPS,
7600,2025-09-09 00:00:57,39.3932694860392,-76.9726719441532,6.233596,,,598.59502506055,6.56168,0,1.10459977288,2.96291676148,20,5,16.103,598.59502506055,6.233596,0.9171454,1.122293343,0,0,-2.460634,110.4, 0.1, -0.8,0,0,1024,1024,1341,1024,0,0,48,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,598.59502506055,6.233596,6,P-GPS,
7700,2025-09-09 00:00:57,39.3932693587563,-76.9726721836287,6.56168,,,598.92310906055,7.217848,0,1.12538717512,3.044865583,20,5,16.103,598.92310906055,6.56168,0.9171454,1.12538717512,0,0,-2.460634,110.3, -0.1, -0.5,0,0,1024,1024,1341,1024,0,0,48,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,598.92310906055,6.56168,6,P-GPS,
7800,2025-09-09 00:00:57,39.3932694436187,-76.9726722075768,7.217848,,,599.57927706055,7.545932,0,1.0938484602,3.07655521656,20,5,16.103,599.57927706055,7.217848,0.9171454,1.12538717512,0,0,-2.460634,110.3, -0.4, -0.2,0,0,1024,1024,1382,1024,0,0,54,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,599.57927706055,7.217848,6,P-GPS,
7900,2025-09-09 00:00:57,39.3932692964599,-76.9726724900348,7.545932,,,599.90736106055,8.2021,0,1.12417326432,3.1726050884,20,5,16.103,599.90736106055,7.545932,0.9171454,1.12538717512,0,0,-2.684328,110.3, -0.7, 0,0,0,1024,1024,1386,1024,0,0,55,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,599.90736106055,7.545932,6,P-GPS,
8000,2025-09-09 00:00:57,39.3932693839739,-76.9726725317451,8.2021,,,600.56352906055,8.530184,0,1.09040685904,3.20663068004,20,5,16.103,600.56352906055,8.2021,0.9171454,1.12538717512,0,0,-2.908022,110.4, -0.9, 0.1,0,0,1024,1024,1364,1024,0,0,52,0,116.6,0,0,99,4.036,4.024,4.019,4.015,0,0,9.756,75.74,600.56352906055,8.2021,6,P-GPS,
8100,2025-09-09 00:00:57,39.3932688050175,-76.9726725280175,8.530184,,,600.89161306055,9.186352,0,1.29727366356,3.4178806868,20,5,16.055,600.89161306055,8.530184,0.9171454,1.29727366356,0,0,-3.579104,110.5, -0.7, 0.1,0,0,1024,1024,1380,1024,0,0,54,0,116.6,0,0,99,4.011,4.006,4.008,4.013,0,0,9.744,75.74,600.89161306055,8.530184,6,P-GPS,
8200,2025-09-09 00:00:57,39.3932688755298,-76.9726725975643,9.186352,,,601.54778106055,9.84252,0,1.26836946316,3.4502297692,20,5,16.055,601.54778106055,9.186352,0.9171454,1.29727366356,0,0,-3.579104,110.6, -0.3, 0.1,0,0,1024,1024,1413,1024,0,0,59,0,116.6,0,0,99,4.011,4.006,4.008,4.013,0,0,9.744,75.74,601.54778106055,9.186352,6,P-GPS,
8300,2025-09-09 00:00:58,39.3932685753137,-76.9726728851826,9.84252,,,602.20394906055,10.170604,0,1.36522642164,3.5865158628,20,5,16.055,602.20394906055,9.84252,0.9171454,1.36522642164,0,0,-3.579104,110.7, -0.4, 0.1,0,0,1024,1024,1432,1024,0,0,62,0,116.6,0,0,99,4.011,4.006,4.008,4.013,0,0,9.744,75.74,602.20394906055,9.84252,6,P-GPS,
