time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
28100,2025-09-09 00:34:16,39.3932607990404,-76.972672714652,248.687672,,,840.86842848259,10.498688,0,2.9949476024,11.9338258412,23,5,15.16,840.86842848259,248.687672,0.9171454,3.2893373756,0,0,-2.684328,110.6, -5.2, -1.9,0,0,1024,1024,1321,1024,0,0,45,0,64.3,-45.4,0,70,3.783,3.784,3.782,3.777,0,0,11.126,85.28,840.86842848259,248.687672,6,P-GPS,
28200,2025-09-09 00:34:16,39.3932607731982,-76.9726726673599,249.015756,,,841.19651248259,10.498688,0,2.98296925556,11.9501644244,23,5,15.16,841.19651248259,249.015756,0.9171454,3.2893373756,0,0,-2.460634,110.6, -5.2, -1.8,0,0,1024,1024,1294,1024,0,0,41,0,64.3,-45.4,0,70,3.783,3.784,3.782,3.777,0,0,11.126,85.28,841.19651248259,249.015756,6,P-GPS,
28300,2025-09-09 00:34:16,39.3932607965005,-76.9726726574271,249.671924,,,841.85268048259,10.498688,0,2.99071859964,11.9591211176,23,5,15.229,841.85268048259,249.671924,0.9171454,3.2893373756,0,0,-2.460634,110.5, -5.2, -1.6,0,0,1024,1024,1291,1024,0,0,40,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,841.85268048259,249.671924,6,P-GPS,
28400,2025-09-09 00:34:16,39.3932608372129,-76.972672569184,250.000008,,,842.18076448259,10.498688,0,3.00032818,11.9880909348,23,5,15.229,842.18076448259,250.000008,0.9171454,3.2893373756,0,0,-2.460634,110.6, -5, -1.4,0,0,1024,1024,1298,1024,0,0,42,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,842.18076448259,250.000008,6,P-GPS,
28500,2025-09-09 00:34:16,39.3932608075351,-76.9726726347566,250.328092,,,842.50884848259,10.498688,0,2.99336951836,12.00951482,23,5,15.229,842.50884848259,250.328092,0.9171454,3.2893373756,0,0,-2.23694,110.6, -5.1, -1.3,0,0,1024,1024,1298,1024,0,0,42,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,842.50884848259,250.328092,6,P-GPS,
28600,2025-09-09 00:34:16,39.3932608125849,-76.9726725839392,250.656176,,,842.83693248259,10.498688,0,2.99232949208,12.0239833244,23,5,15.229,842.83693248259,250.656176,0.9171454,3.2893373756,0,0,-2.23694,110.5, -5.1, -1.3,0,0,1024,1024,1277,1024,0,0,38,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,842.83693248259,250.656176,6,P-GPS,
28700,2025-09-09 00:34:17,39.3932607498276,-76.9726726694441,250.98426,,,843.16501648259,10.498688,0,2.97474418968,12.0572182336,23,5,15.229,843.16501648259,250.98426,0.9171454,3.2893373756,0,0,-2.23694,110.5, -5.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,843.16501648259,250.98426,6,P-GPS,
28800,2025-09-09 00:34:17,39.3932607294906,-76.9726726727366,251.312344,,,843.49310048259,10.498688,0,2.96767397948,12.0646985488,23,5,15.229,843.49310048259,251.312344,0.9171454,3.2893373756,0,0,-2.013246,110.6, -4.9, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,843.49310048259,251.312344,6,P-GPS,
28900,2025-09-09 00:34:17,39.3932607550576,-76.9726726801862,251.312344,,,843.49310048259,10.498688,0,2.97723434724,12.0742786016,23,5,15.229,843.49310048259,251.312344,0.9171454,3.2893373756,0,0,-1.11847,110.5, -5.1, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,843.49310048259,251.312344,6,P-GPS,
29000,2025-09-09 00:34:17,39.3932607501515,-76.9726727154058,251.640428,,,843.82118448259,10.498688,0,2.97754930788,12.0843507804,23,5,15.229,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,-0.447388,110.5, -5.6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,843.82118448259,251.640428,6,P-GPS,
29100,2025-09-09 00:34:17,39.3932607535742,-76.9726727361141,251.640428,,,843.82118448259,10.498688,0,2.98000009536,12.0903219092,23,5,15.229,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -5.8, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,843.82118448259,251.640428,6,P-GPS,
29200,2025-09-09 00:34:17,39.393260749109,-76.9726727531641,251.640428,,,843.82118448259,10.498688,0,2.9794292292,12.0954072112,23,5,15.229,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -5.6, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.798,3.798,3.794,3.79,0,0,7.717,85.28,843.82118448259,251.640428,6,P-GPS,
29300,2025-09-09 00:34:17,39.3932608005201,-76.9726726888997,251.640428,,,843.82118448259,10.498688,0,2.99396991208,12.1214898892,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -5.3, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
29400,2025-09-09 00:34:17,39.3932607721801,-76.9726726633247,251.640428,,,843.82118448259,10.498688,0,2.98237214268,12.1340883148,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -5, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
29500,2025-09-09 00:34:17,39.3932608541259,-76.9726726127291,251.640428,,,843.82118448259,10.498688,0,3.00878946636,12.1672247988,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
29600,2025-09-09 00:34:17,39.3932608730042,-76.9726725752036,251.640428,,,843.82118448259,10.498688,0,3.0134679442,12.1798232244,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
29700,2025-09-09 00:34:18,39.3932608428215,-76.9726725651155,251.640428,,,843.82118448259,10.498688,0,3.00211295696,12.1912077392,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
29800,2025-09-09 00:34:18,39.3932608527557,-76.9726725246745,251.640428,,,843.82118448259,10.498688,0,3.00348106724,12.2031828052,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
29900,2025-09-09 00:34:18,39.3932608334773,-76.9726724962837,251.640428,,,843.82118448259,10.498688,0,2.9950624318,12.2138455352,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
30000,2025-09-09 00:34:18,39.3932609052909,-76.9726724377174,251.640428,,,843.82118448259,10.498688,0,3.01776912544,12.2448166648,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
30100,2025-09-09 00:34:18,39.3932608588205,-76.9726723965115,251.640428,,,843.82118448259,10.498688,0,2.99900272064,12.2653547232,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
30200,2025-09-09 00:34:18,39.3932608550547,-76.9726723838515,251.640428,,,843.82118448259,10.498688,0,2.99701781244,12.269193306,23,5,15.176,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.799,3.797,3.793,3.789,0,0,8.676,85.28,843.82118448259,251.640428,6,P-GPS,
30300,2025-09-09 00:34:18,39.3932608719456,-76.9726723176027,251.640428,,,843.82118448259,10.498688,0,2.999836054,12.2888455376,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.8, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
30400,2025-09-09 00:34:18,39.393260931675,-76.9726722263776,251.640428,,,843.82118448259,10.498688,0,3.01705718316,12.3225725728,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.7, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
30500,2025-09-09 00:34:18,39.3932608895287,-76.9726722363659,251.640428,,,843.82118448259,10.498688,0,3.00233933492,12.3381893712,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.6, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
30600,2025-09-09 00:34:18,39.3932608858381,-76.9726722011241,251.640428,,,843.82118448259,10.498688,0,2.99940626396,12.3482287416,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.6, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,64.3,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
30700,2025-09-09 00:34:19,39.393260904814,-76.9726722003924,251.640428,,,843.82118448259,10.498688,0,3.00620744528,12.355151314,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.6, -1.4,0,0,1024,1024,1024,1085,0,0,0,9,64.3,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
30800,2025-09-09 00:34:19,39.3932609146342,-76.9726721621907,251.640428,,,843.82118448259,10.498688,0,3.00804799652,12.3665030204,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.6, -1.4,0,0,1024,1024,1024,1270,0,0,0,37,64.3,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
30900,2025-09-09 00:34:19,39.3932608776346,-76.9726721544085,251.640428,,,843.82118448259,10.498688,0,2.9943734554,12.3801841232,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.5, -4.6, -1.4,0,0,1024,1024,1024,1331,0,0,0,47,64.4,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
31000,2025-09-09 00:34:19,39.3932609260144,-76.9726721671239,251.640428,,,843.82118448259,10.498688,0,3.01236558196,12.3981959348,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,110.6, -4.7, -1.4,0,0,1024,1024,1024,1331,0,0,0,47,64.8,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
31100,2025-09-09 00:34:19,39.3932608784076,-76.9726721232906,251.640428,,,843.82118448259,10.498688,0,2.99329733988,12.4195213948,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,111.1, -4.7, -1.3,0,0,1024,1024,1024,1352,0,0,0,50,65.6,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
31200,2025-09-09 00:34:19,39.393260894711,-76.9726721209072,251.640428,,,843.82118448259,10.498688,0,2.99907489912,12.4254925236,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,112.1, -4.8, -1.3,0,0,1024,1024,1024,1525,0,0,0,76,66.6,-45.4,0,70,3.801,3.8,3.796,3.789,0,0,7.954,85.28,843.82118448259,251.640428,6,P-GPS,
31300,2025-09-09 00:34:19,39.3932608581948,-76.9726720477852,251.640428,,,843.82118448259,10.498688,0,2.98282161776,12.4500332068,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,113.3, -4.9, -1.3,0,0,1024,1024,1024,1589,0,0,0,86,68.4,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
31400,2025-09-09 00:34:19,39.3932608669331,-76.9726720418432,251.640428,,,843.82118448259,10.498688,0,2.98573172284,12.4536421308,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,115.3, -4.8, -1.3,0,0,1024,1024,1024,1631,0,0,0,92,71.5,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
31500,2025-09-09 00:34:19,39.3932608167919,-76.9726719950944,251.640428,,,843.82118448259,10.498688,0,2.9657317222,12.4761815016,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,118.8, -4.8, -1.5,0,0,1024,1024,1024,1655,0,0,0,96,75.6,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
31600,2025-09-09 00:34:19,39.3932608201947,-76.9726719961586,251.640428,,,843.82118448259,10.498688,0,2.96700468812,12.4774610292,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,123.1, -4.8, -1.6,0,0,1024,1024,1024,1677,0,0,0,99,80.6,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
31700,2025-09-09 00:34:20,39.3932606412122,-76.9726718840922,251.640428,,,843.82118448259,10.498688,0,2.89795941032,12.5500004016,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,128, -4.9, -2,0,0,1024,1024,1024,1677,0,0,0,99,86,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
31800,2025-09-09 00:34:20,39.3932605808091,-76.9726718527748,251.640428,,,843.82118448259,10.498688,0,2.87493775604,12.5737536832,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,133.3, -4.6, -2.4,0,0,1024,1024,1024,1684,0,0,0,100,91.6,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
31900,2025-09-09 00:34:20,39.3932603752647,-76.9726718639382,251.640428,,,843.82118448259,10.498688,0,2.80105652008,12.6488193024,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,0,0,0,138.8, -4.4, -2.9,0,0,1024,1024,1024,1684,0,0,0,100,94.6,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
32000,2025-09-09 00:34:20,39.3932602295695,-76.9726718868082,251.640428,,,843.82118448259,10.498688,0.223694,2.74932095412,12.7023626112,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,0,0,144.7, -3.9, -3.6,0,0,1024,1024,1024,1684,0,0,0,100,103.5,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
32100,2025-09-09 00:34:20,39.3932600458642,-76.9726718840256,251.640428,,,843.82118448259,10.498688,0.223694,2.68287738244,12.7693901724,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,0,0,150.5, -3.4, -4,0,0,1024,1024,1024,1555,0,0,0,80,109.5,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
32200,2025-09-09 00:34:20,39.3932599265406,-76.9726719490106,251.640428,,,843.82118448259,10.498688,0.223694,2.64258210556,12.8166342684,23,5,15.18,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,0,0,156.3, -3, -4.2,0,0,1024,1024,1024,1566,0,0,0,82,114.9,-45.4,0,70,3.798,3.799,3.795,3.789,0,0,8.616,85.46,843.82118448259,251.640428,6,P-GPS,
32300,2025-09-09 00:34:20,39.3932596891546,-76.9726720572636,251.640428,,,843.82118448259,10.498688,0.3131716,2.56209981952,12.90846498,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,161.3, -2.8, -4.4,0,0,1090,1024,1024,1588,10,0,0,85,117.1,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
32400,2025-09-09 00:34:20,39.3932595421316,-76.9726721205524,251.640428,,,843.82118448259,10.498688,0.3131716,2.5124508678,12.9649938532,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,165.1, -2.2, -4.6,0,0,1100,1024,1024,1487,12,0,0,70,123.1,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
32500,2025-09-09 00:34:20,39.3932592686362,-76.9726723116385,251.640428,,,843.82118448259,10.498688,0.3131716,2.4251641196,13.0783796836,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,168.9, -1.8, -4.7,0,0,1170,1024,1024,1191,22,0,0,25,127.1,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
32600,2025-09-09 00:34:20,39.3932591308979,-76.9726724337154,251.640428,,,843.82118448259,10.498688,0.3131716,2.383694302,13.1393048824,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,172.9, -1.8, -4.9,0,0,1170,1024,1024,1191,22,0,0,25,130.3,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
32700,2025-09-09 00:34:21,39.3932589149113,-76.9726727440294,251.640428,,,843.82118448259,10.498688,0.3131716,2.32927172808,13.25705423,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,175.8, -2.6, -5.5,0,0,1197,1024,1024,1085,26,0,0,9,131.7,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
32800,2025-09-09 00:34:21,39.3932587340732,-76.9726729348827,251.640428,,,843.82118448259,10.498688,0.3131716,2.28145020424,13.342192028,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,176.8, -3.2, -6,0,0,1296,1024,1024,1078,41,0,0,8,132,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
32900,2025-09-09 00:34:21,39.3932586609082,-76.9726732160853,251.640428,,,843.82118448259,10.498688,0.3131716,2.28137802576,13.425853448,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,176.8, -3.4, -6.4,0,0,1322,1024,1024,1046,45,0,0,3,132.2,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
33000,2025-09-09 00:34:21,39.3932583714125,-76.972673438001,251.640428,,,843.82118448259,10.498688,0.3131716,2.20490164536,13.5486224808,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.223694,-0.223694,0,176.7, -4.2, -6.4,0,0,1322,1024,1024,1031,45,0,0,1,132.2,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
33100,2025-09-09 00:34:21,39.3932582244187,-76.9726736695724,251.640428,,,843.82118448259,10.498688,0.4921268,2.18121398056,13.6331041108,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.447388,-0.223694,0,176.9, -5.3, -6.2,0,0,1322,1024,1024,1030,45,0,0,1,132.2,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
33200,2025-09-09 00:34:21,39.3932580023977,-76.9726738357376,251.640428,,,843.82118448259,10.498688,0.4921268,2.12786424132,13.726706476,23,5,15.182,843.82118448259,251.640428,0.9171454,3.2893373756,-0.447388,-0.223694,0,177, -6.3, -6.2,0,0,1323,1024,1024,1033,45,0,0,1,132.2,-45.4,0,70,3.799,3.799,3.794,3.788,0,0,8.538,85.46,843.82118448259,251.640428,6,P-GPS,
33300,2025-09-09 00:34:21,39.3932576694194,-76.9726740362244,251.640428,,,843.82118448259,10.498688,0.7158208,2.04652893688,13.8606959816,23,5,15.15,843.82118448259,251.640428,0.9171454,3.2893373756,-0.671082,-0.223694,0,177, -6.9, -6.1,0,0,1323,1024,1024,1033,45,0,0,1,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
33400,2025-09-09 00:34:21,39.3932572197866,-76.9726742599139,251.640428,,,843.82118448259,10.498688,0.7158208,1.9386811644,14.0364505804,23,5,15.15,843.82118448259,251.640428,0.9171454,3.2893373756,-0.894776,-0.223694,0,176.9, -7, -6.1,0,0,1337,1024,1024,1028,47,0,0,1,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
33500,2025-09-09 00:34:21,39.3932567648823,-76.9726743292113,251.640428,,,843.82118448259,10.498688,1.1408394,1.81355976932,14.2035437616,23,5,15.15,843.82118448259,251.640428,1.1408394,3.2893373756,-1.11847,-0.223694,0,176.9, -7.2, -6.1,0,0,1340,1024,1024,1024,48,0,0,0,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
33600,2025-09-09 00:34:21,39.3932562532673,-76.9726744688703,251.640428,,,843.82118448259,10.498688,1.1408394,1.69303155024,14.3943246076,23,5,15.15,843.82118448259,251.640428,1.1408394,3.2893373756,-1.11847,-0.223694,0,177, -7.6, -6.1,0,0,1340,1024,1024,1024,48,0,0,0,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
33700,2025-09-09 00:34:22,39.3932556844848,-76.9726745225589,251.640428,,,843.82118448259,10.498688,1.3645334,1.55439965604,14.6023954804,23,5,15.15,843.82118448259,251.640428,1.3645334,3.2893373756,-1.342164,-0.223694,0,173.2, -7.9, -6,0,0,1339,1024,1024,1024,48,0,0,0,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
33800,2025-09-09 00:34:22,39.3932549293944,-76.972674636,251.640428,,,843.82118448259,10.498688,1.565858,1.407070255,14.879757694,23,5,15.15,843.82118448259,251.640428,1.565858,3.2893373756,-1.565858,0,0,170.9, -7.9, -6,0,0,1339,1024,1024,1051,48,0,0,4,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
33900,2025-09-09 00:34:22,39.3932542819505,-76.972674585748,251.640428,,,843.82118448259,10.498688,1.789552,1.276984949,15.1163718748,23,5,15.15,843.82118448259,251.640428,1.789552,3.2893373756,-1.789552,0,0,170.3, -8, -6.1,0,0,1339,1024,1024,1183,48,0,0,24,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
34000,2025-09-09 00:34:22,39.3932536414845,-76.9726745984967,251.640428,,,843.82118448259,10.498688,2.013246,1.19828415908,15.3500989164,23,5,15.15,843.82118448259,251.640428,2.013246,3.2893373756,-2.013246,0,0,170.2, -8, -6.1,0,0,1338,1024,1024,1187,48,0,0,25,132.2,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
34100,2025-09-09 00:34:22,39.3932527516685,-76.9726745236231,251.640428,,,843.82118448259,10.498688,2.23694,1.13429793656,15.6754270108,23,5,15.15,843.82118448259,251.640428,2.23694,3.2893373756,-2.23694,0,0,169.8, -8, -5.9,0,0,1338,1024,1024,1187,48,0,0,25,132.3,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
34200,2025-09-09 00:34:22,39.3932518206276,-76.9726744978708,251.640428,,,843.82118448259,10.498688,2.23694,1.17910764928,16.0151908012,23,5,15.15,843.82118448259,251.640428,2.23694,3.2893373756,-2.23694,0,0,169.6, -8, -5.8,0,0,1339,1024,1024,1189,48,0,0,25,132.5,-45.4,0,70,3.793,3.792,3.788,3.782,0,0,9.161,85.46,843.82118448259,251.640428,6,P-GPS,
34300,2025-09-09 00:34:22,39.3932507271729,-76.9726743750511,251.640428,,,843.82118448259,10.498688,2.460634,1.32254925492,16.4156501316,23,5,15.154,843.82118448259,251.640428,2.460634,3.2893373756,-2.460634,0,0,169.6, -7.9, -5.8,0,0,1339,1024,1024,1127,48,0,0,16,132.9,-45.4,0,70,3.791,3.791,3.787,3.781,0,0,9.212,85.64,843.82118448259,251.640428,6,P-GPS,
34400,2025-09-09 00:34:22,39.3932497090871,-76.9726743342331,251.640428,,,843.82118448259,10.498688,2.684328,1.55433732008,16.7872708784,23,5,15.154,843.82118448259,251.640428,2.684328,3.2893373756,-2.684328,0,0,169.2, -7.9, -5.8,0,0,1339,1024,1024,1024,48,0,0,0,133.1,-45.4,0,70,3.791,3.791,3.787,3.781,0,0,9.212,85.64,843.82118448259,251.640428,6,P-GPS,
